reviewId,content,score
9fffdd05-a241-4f82-a5fa-7faa4c2c7353,Shahruhk,1
ca47647b-ae46-472a-b764-3eb9e9663f43,Amazing app,5
01d20872-9502-4d21-a9b6-e2fef9387b48,Osm,5
023a186b-dfc9-42af-8889-64d927a4289e,Hhh,5
a1deead3-723b-4a95-80b3-69dfa3c50b9c,Gooooooooooooooood,5
94117071-8c82-4c34-a43b-2ec1a4a0fa05,Xyz,4
d48abed5-6e0a-4d2f-ae40-1f18166b0414,Awesome app,5
48bd99e6-e47b-45d4-9477-82ab5f7e0a83,Very bad,1
b055b67b-9f19-46aa-92cd-407bc12a3a69,Bhai support Karo Plz 🙏🙏 ghar me paiso ki jarurat hai,5
e29c6e99-f1f2-4d86-b1e5-0f76dffc9d3d,Instagram par reels hi nahi pasa bhi Banta hai. bhai bhoot acchi app hai,5
b949c2c3-393d-4c3a-89ef-6684d6a99fc6,Kulwinder Singh 099,1
8f13389e-ce8b-4d63-b4a9-7f8e856fd6d3,Nice,5
7e998441-1850-4a92-aaab-af3bcc0f3f62,AASHIK RAJA,5
6573a446-7629-4b72-a26e-0aa09c21e31e,♥️,5
add33f35-68af-4399-93a8-07aa330479aa,very bugs and glitches,4
dd394b51-d4e8-480a-b905-c0f0ebd59120,Gavu,5
85ad8a32-1cd2-4a68-8cd1-fa2c9254f48b,Super,5
739fbcd8-c7f1-4348-a2a0-cbb1ad15e497,"I sometimes hesitate to login for privacy issue Over all its a pliable app but I sometimes don't understand the algorithm at all, it gets quiet messy.",2
9bf4e7a2-7ecb-4545-b833-6767651e7870,The best one in the world 💣,5
6b338091-86f9-43bc-8b35-d504274f38f9,Super,5
94418aa6-b8a5-44f1-977a-85094d87d6c8,Jskak,5
90b1f89c-1ce0-408b-a1d1-ade0f10a459f,Good,5
4cf1fc43-f48d-4d78-96cf-6cfc4ad57927,I like you my love,5
a32d45f1-1038-4e11-9a2c-f8acc4ab6255,Good,5
606e9048-459d-40bf-a203-dcc0fdbd3674,Osm,5
9f68e4b4-b51d-4904-8e64-b0cd22e187a6,Nice app,5
ccb921df-9b4e-410c-b02d-2bf159c013ee,Good,5
0c535d9c-095f-45ab-8cc8-c93f1dbfcc3c,Chadani,1
f7d733d1-d13c-45a2-b131-56e5c4532bd8,I hate insta,5
fb481e81-393a-4628-9d33-14018318681e,My experience is good,2
d3815d43-d442-46fe-b7d1-d8a9837ddf33,Very nise,5
ff0cc829-5993-476d-ba6d-5e59e5e11c70,🚩🚩🚩,5
14539be6-00cd-4398-9b07-09f4f0ff7163,🤳🤳🤳🤳🤳🤳🤳🤳🤳,5
7745199b-a8af-48a3-9700-09fd5b80b425,I cant make a new account,2
745c1f58-5b0b-4ea4-948d-db824313ba4a,"किसी ने सच ही कहा हैं, वक्त तो वक्त पर बदलता है, पर इंसान तो किसी भी वक्त बदल जाता हैं।",5
80b5bf6b-5d26-4560-85ce-8d48fd41f6bc,Op,5
9905c271-b538-4ca7-8d0f-9adfc844834e,Ram gopalsingh,1
b86344ce-0aa2-4e4f-b8ed-1e82e4621ef8,Op,1
f6c9eac1-f6da-40d4-ae30-bef91049d7e6,Love this app,5
4a3396f1-797f-4586-8557-07b3f40f624f,👍😊✔️,5
faa79b0b-3417-4e8b-8417-878a51e3259f,This app is very glitch,2
05b04141-1637-48ea-9588-619ced2d733e,Greatfull,5
74d238f9-5833-4e8a-b73b-adf3998fd0b1,Good,5
122e43d3-ee35-4b30-bb3e-8cbecba5c447,Nice,5
b49ced26-3139-4016-a495-a73970acd5d3,l love you Instagram,5
54480ac0-1d99-48de-afb7-36de0766fb68,Op,5
3a597842-bd91-421c-8803-6f6b053119b0,Nice app,5
1c0163db-a9ec-4858-aaca-72d46ba8f987,Better,5
fd53a77e-46e7-4618-ba03-3debdd2992a6,Good platform,5
50953294-fd55-414d-8ef5-a41311cf1432,Love you 😘 instagram,5
a97a9cfd-f46c-4845-8410-8e5e10fac2da,Ol9,1
ba2e4118-45cb-43b0-b048-34898f946d97,Didn't playing video loading over ly,1
dd88a762-4382-42eb-99a4-fd3441f6ae39,The app keeps on hanging everytime. Reinstalling won't help either. Very disappointed,3
de62fe1d-acf1-4cc1-bd3d-ff281677507f,🔥🔥🔥🔥,5
d7b57ec2-59f7-4233-a088-eefa8fb1ed77,Is in the best for its,1
8c62d33f-ec23-4a1f-ad68-7bfb48f1932f,Easy application to use,5
bbf77012-354e-492f-a812-a5442c9f61e0,Good,5
31e11004-2603-4b02-a9b3-d0e34bfa6d19,Asha ha,5
3a3af650-d6cd-44ec-a250-d675fd0c01f8,Filter is not coming in my Instagram,4
62564225-3137-487b-8dc9-a195db473139,Good,5
ddfac982-52a4-45b9-887c-f56419626ad3,Pure adiction. Don't try it. You will never get out,3
a055a113-b233-4575-bc65-245811744215,Appropriated this app helps us to make more new friends overall perfect app,4
ab1d9283-46c6-472b-a0ca-c8571c8c5191,I have some issue with my lovely instagram . I'm not able to liking pictures or reels don't know why bwt please 🙏 remove this problem please fix this,4
ac6b470b-62d5-4219-8f3d-da36b7048401,😔🙏🙏🙏🙏🙏🙏,1
b3cd29bb-2be7-4369-aaa6-a60d6671dc5c,I can't install the app @instagram kindly looking to the matter,4
5b61a3bc-59de-4a9d-9412-50eff337de04,Good,4
8bb88193-e4e3-4205-a803-9a9666d44a9a,Insta is So great and help ful💖 i just finish in one word thank' to Instagram 😍❤,5
2791226c-d3fa-4c90-9684-5793913d4c1f,"It's amazing, a lot of information about my account on followers and my posts in days and weeks which help me to understand the development of my account...nice👍",3
8c2faee4-9077-4416-9bad-887d14b3c5f8,A lot of bug during scrolling.,3
adbc239d-2540-477e-8d84-6ef34a8c72d0,Wonderful app,5
efa41371-0821-4835-b741-44e9fbb17a8e,Good,2
4bcc0a39-fe21-4823-b62a-91aa425d2a06,tt,5
441d629c-b2e0-4084-a7a2-fe0c455edd33,Life in Instagram...luv u,5
1feaa023-406e-45cd-85f7-78e7f1ceb9c4,Its good but in short storage androids sometimes it lag,3
a43b30ec-6ac6-4b79-b797-7c23046df469,Slow net,1
3f06fa81-cd54-4aee-85da-95c33ca48026,Osm,5
1c8c3b54-67f5-4e98-809b-7f089274cf76,Very nice,5
4069992e-48b0-4ab5-b7b9-5379667f7552,Zindagi ki lagi pari he par reels dekhke adha din khatam kardeta hu 🥲,4
72a4de19-e97c-4b35-9818-4f402cc7e049,I Like This App 😍,5
a8d9841f-627c-4ddb-a01b-eac0bcb34200,Koi meri id ko support hi nhi krta @baimxxn koi follow nhi krta 😭💔 insta I hate u 💔😭,1
a883e82e-1d83-40cb-af72-980da8786db7,Swipe reply option not showing is my I'd he is very bad condition,1
b57123ff-f2c3-476d-aef5-fdd6ffb1d40e,They dont show me but the instagram is awesome,1
22591e6f-ffbf-42c7-8703-a8f30a1846e8,Normal,3
97559e19-f60a-4011-8663-481ee7fe1371,It is good timepaas app.But new accounts can't get more views.,4
a5c260d6-e4b9-4870-acf1-394b4caeb41d,thuya,5
8436039b-038a-4287-b83e-54bc56a9ec44,Good app to be on love my fans,5
ce036bd0-3041-47fe-887c-b346045d9e9a,Ok,5
badb4fc8-91ff-4efa-9bde-3472520fc34c,Super,5
ed4a2d11-bee4-491d-a5eb-1a086853a875,Stop discrimination on quality of posting (esp. Video quality) for Android users! Instagram deliberately lower the quality of video from Android users.,1
e4c25231-3b7a-427c-9176-781b5d7aef7b,Can't forward the message,2
2a1a137d-dca8-4478-a919-43395c3c7e11,Nice,5
75b542dd-ffb8-4220-a9ee-c6883198f0f7,Good👍,3
cfcfc78a-5f12-41d1-903d-b6bfc0747f86,Amazing,5
4563519b-8e63-4812-a30a-61d104603942,Nice app,5
ffa25ebc-6e33-4ca1-bbb3-78cabf14b6c3,Op app,5
00cf919e-1caf-49aa-82e5-df6f8ba08067,Very happyness,5
a2097328-a207-409e-a696-8cdab25bd095,My Instagram have not showing who pepal are online and not showing to edit dairy. Pls slove these 🙏🥺,5
7f474bdd-8df3-4e2d-b5c4-a7fbd879e31b,Amazing 🙏🥰,4
25de9307-9a55-4e23-89c8-d59daf32abfa,Very helpful,5
9cf45e42-8b78-45a2-b147-1e4ae389a7dc,Full enjoy,5
1fcdde8e-badb-4cd8-b79b-4d09b88e5506,Good,1
7e9611c4-e9a1-4765-addd-2508cb28edbd,Good 👍,5
56a9758a-08f2-437f-8a95-473fb210a7cb,This App Is Very Good,5
45e6ac11-8b2f-4ee9-a628-6d4f6ae5d29c,Superb,5
1b1b1523-d816-468e-ad02-ac0f31a3b16e,This app blocks my account all the time claiming that I used something to gain followers and likes,1
5b64b010-f302-49ff-bd67-3791bcc1e191,Osm🤩,5
a9cb8c67-0a30-489b-8f73-1be92bbf4c05,Good,4
d56612c0-2734-46df-aa8a-b661b049f40c,I can't download instagram what's the problem,5
170af98e-7680-437b-aa00-d475d2788c07,Don't care,1
ec1f7668-a688-4131-a97c-6af815ea8cb9,Good,5
d02e5362-fc41-40b9-a8a3-e06809a51bbd,Normal,5
acc704d5-5093-4ec4-abdc-676e9b87d5c2,It is next level app,5
6286a23e-6798-41df-9d94-9b65d8e43db7,Very good,5
6b4ba1df-a66b-427f-90dc-a4a3dd62256d,Good app,5
fe27ed44-73a7-49d3-af60-38cec7c628c9,Better app,5
eaf58653-875e-4e15-a766-16028a804a7c,Its good app which is secure and safe,5
eff76b87-8ae3-4fc3-a834-895ff399d3c8,Good experience 😊🙂,5
bb4c759c-2d61-4288-890c-7949ba2bb894,Gupta bricks company,5
347bed26-9968-45a3-ac58-ae9704ed9675,Amazing,4
f9a330f5-cfca-4c93-8181-f8331e590e03,Nice 👍,5
83f6eab6-0242-475c-966f-b5bc37885df4,Bestest experience,5
517ff22f-a3c2-4f55-832c-997b7226da80,Very nice but our data is drinking like any thing,5
661f2e68-4918-4959-897c-9f1b8bac05e1,Not updating,4
fbf24879-50ae-445e-a230-69a986b3fc7b,Good ❤️,4
e1954af2-89a0-4e82-9b27-0a94cd0d561f,Low qualuty of stories,3
6f5df084-a5c9-472b-8f7d-c9cc42b5c3fd,Very well,5
798cd3a3-9026-4e9c-89c6-c156bc6f06ba,This app is only for girl's not for boy 🤣🤣,1
8529f8f6-418c-4837-b8c5-bd0e71287ef1,Nice,5
cd402841-4c73-458e-bff8-9d490f0c55bd,"My account was hacked and instead of resolving the issue, Facebook closed my account",1
65172b6b-0caa-42fc-bf05-bfbdb67dd6c5,Nice 👍,5
62ca7afb-48b8-41aa-a53a-9b820491b53a,Best instagram app,5
ff80d2c3-be89-4a2f-919f-63164013f41d,NO MUCHOS,5
5e682add-8528-444e-a8a6-44916194bf44,Instagram Ek Bar download karo bahut Achcha hai na karo bahut Achcha hai,5
ec9dea82-149f-4138-b330-014e13f659c0,Good 👍,5
a75c4ffa-ba9f-494e-8f3d-c4488237a53e,Pradeep kumar,5
4875adcd-2005-4bd1-8b32-9853b0e1cd06,Love it love it,5
e9d75880-181f-4295-ade0-18b925bdcece,Instagram 😘😘,2
4305cfab-5887-49f6-94f3-d9494c4b833b,SONU Agarwal,5
12ada294-9ca4-44a1-a0de-9fb1f24a7e13,Nice aap,5
18568c19-e3da-4bc2-bbb0-597f483d9b4b,I like this 👌,5
69503978-1d0c-4ca3-b3c6-611acbecec70,Sirf do shabd bolna chahunga 🥺 ( Yo ✌🏻 ). Thanku 🥺🙏,5
84abce7b-28f6-4936-8933-9e6ed10b3ac2,Very accurate 👌,4
670b6d6a-4d99-43b3-8539-b7da9e02a9c0,Nice,5
0d72cd5e-ac8d-4794-95a2-264fd36a3840,This app keep stopping so much take long to to get on it and talk to people,1
ab4cc664-1ef5-47ff-9266-0363cc733d70,Best,5
7b13150b-7bb2-467b-b8a4-9c12cf19a513,Wow,5
dda88861-99d5-4625-b7fd-f8ef3b3964b7,Osm viral My videos,5
b7dd6598-83c0-4575-a8bb-8b8611ff02cb,Nice app,5
fa3400d6-07fd-4073-a800-b98142515d52,its owsm app,5
b42b902d-da15-4a19-8dd1-9205800af477,Love Love 😍😍😝,5
81076bae-c98f-47a3-8307-04d5bf8eb954,1 milian follower Karva Do Mere,5
2133ea14-5a6e-4b7e-8f78-d37a0cbe4062,Network problem 😞,1
5791e7af-382e-491b-8ef4-113f13f25795,Nice,3
101348e7-8e52-4b6a-8d07-97c46f2e9553,Best,5
80418f3a-1d7f-4e99-9b9c-85d114a295f9,Instagram team is a best app and my Instagram account is not work replied please check and solve it as soon as possible thank you,4
34332292-1eff-4424-a1b3-829dfdd34647,Ok,4
f4e40a88-3c08-4e77-85a1-3de7a90b0c93,Is it Everytime the app would be getting an update,1
a78aa9e8-173f-43bd-b55f-99b7076d1e2a,Very nice.,5
6478765f-505a-44b0-a2d3-4453ca503864,cannot set up ads and payment,1
c270dabc-9b8c-4f14-b77a-1013a55b69a0,Lundmaro,1
8f566d17-936c-4092-9156-2154bc7f1660,Plz vir el me: MD_shadaan_431..,5
fa453347-aae8-410c-a6be-d64d088bd504,The best,5
df9f4c09-01e9-42c3-8981-9f562ff0b1d3,"My 5-years old account @powerlifting40 was unexpectedly disabled by mistake! ""The decision to disable your account can't be reviewed. This is either because we already reviewed it"" That is the worst support ((((((",1
27edee4a-13ab-4732-ad17-e05dd0b27dee,"Hlo Instagram team my name Ritik Sharma and I am Instagram user and reels contents creators and upload,. An my Instagram account after few days problem my followers is slow down and not growing my Instagram followers And i don't no this problem But after some time my Instagram followers is decreased But before my Instagram followers is 1000 And just now check my Instagram followers is 500kPlz Instagram team help me And I am working is your guidance and support Instagram My account 359. Ritik",5
83ade3ba-022c-4849-97e1-2ca2e8e76467,Love,5
b688abd6-fc14-4237-b492-5edd6cab8189,I'm impressed 😁,1
4b16acdd-81ec-4144-a296-4fc59feabecb,It is a good app but i am having tooo many glicth bug evn i can't use reply reaction option daily note even not working in my id pls help my id hnxxok28,1
cdedb9ee-971c-4081-b372-8c2868cee338,Very nice app 👌👌👌 Best app Nice working Very nice beautiful app Nice working Easy to reach followers,5
749d0372-10e1-4e4f-b7ac-414cdb59480c,Good,5
c6ce00e1-0460-4326-ab84-376dbbc2284e,🥺🥺😌😌,5
f46c9121-d4a6-4d29-9ac6-1e7e5facf32d,Super app is super i love the app,5
99caea58-c671-4209-8bc2-edd42349ec35,Super insta reel and some telent people,5
71dbef0f-010c-46e7-ad4c-359eb7c606ed,"App performs very poor sometimes. My feed, posts etc nothing is updating. I tried logging in again, Uninstalling and reinstalling, Plus switched off my phone and started again but still app is not working. I am disappointed!!!",3
f944201c-4539-461b-873d-4b0cfed1b28c,Timepass unlimited,5
7c4d51ca-7b1c-4443-9f38-0e092e987dc8,My favorite app,5
a80bba09-56a5-4936-aa52-32cabb93bcb6,I like this application,4
98b93d85-638a-4b12-952f-2558a21adde8,This is best social media app,5
b40f458c-19a5-4a71-b290-07acedd5ba5b,Good app,5
7a265158-4b7d-4d93-9387-e17266bcfec6,Londiya pat jati hai... 🤩,5
238bf48c-91cb-4a19-ad4f-b527936fea90,It has been good with Instagram,5
7c678462-25fb-459d-8d19-9b893f3584d7,Love the app. Wish the reels could reach more numbers. Rest love this app.,5
cb88f9da-4add-4f73-95c6-c01be94fc211,Apadate,5
a661c4cc-22d3-4e01-a134-b3f0bcda813b,Is bad app,5
5eb521b8-e0a0-4a67-b5db-521df7df4f71,Nest,5
45808e8e-feba-49a1-a62e-fa2d42625d08,Nicee apo,5
9bee44ea-420a-41fb-9c12-7a31b79859c8,Excellent,5
9ac20b55-b34b-49e0-a8f4-65dd3755fa62,reels videos are not play properly,3
21c1d252-03f2-48e9-84bf-548e21641312,H .. Re re d to u to 54ddjry4o it t,3
62788f62-686d-46f1-800b-282587a44fb0,I love this app 😍,5
49da6e54-b7f2-4631-acf2-9334e5c31b46,Rudar pratap,5
b209c749-b030-4eaf-9108-f78a085db87c,nice,5
13835353-5cd2-4092-a08d-b4025379d364,That is very interesting,4
5ea10140-d9fd-46bb-b003-b3126e3f8af8,Super,5
f109c6bc-053f-4b56-a1ff-1cb2fa852d84,Awesome,5
07cb90eb-da0e-476f-9530-cff679a57cb3,Love it!,5
6eb3b88b-14cf-4aee-8e74-dafb5a96250d,Very very good appp,5
8c580777-8a15-41ca-9f16-23dc45c578f0,Nice,5
eec656bb-990f-4af6-bc54-02832eea3547,Madan meghvanshi,5
5512dd58-2a19-41fb-88f0-ea5bd7ff085d,Best app,5
44acf001-8bd8-4d86-98c4-c73e4b404565,Super instagram ❤️❤️❤️✌️✌️✌️😘😘😘,5
ea396592-c143-4d59-bf2d-215c56e12d9f,Good,5
79133f30-d13f-4081-be39-11d8cb2711c1,I have uploaded a reel but it has 0 views for several days,3
a008f604-ef26-4411-a8c5-a35b537b2f12,Nice app,5
bc8067ed-e95c-40f3-9e4c-ec99989894c4,Its awesome...,5
ec3f4b25-1881-4fa3-8ed8-9109a68f3dcb,Unban all I'd you band yesterday,1
33e8c453-2a69-410d-9a44-b5ac1de37bbc,عالییییی,5
04f385b7-d594-4f0b-b0c4-cb9cb243c42c,No no,5
10ba31f3-dce4-4ebf-89c3-1bcd1c5d6b57,Nice,5
680c8ccf-68d4-45f9-af4d-cd7e4253314e,Things are getting better that's why am editing my review,4
e760d3cb-7613-4516-8dd5-572cc64fc363,Nice,4
9863d274-7f07-40c3-aa87-676ae577ef27,"Great app, thanks",5
6a03747c-fba7-47ad-8509-f3328393ee14,Nice app,3
9cb991f6-ac6b-4e10-ba88-8bc881f4b889,Super,5
ef601795-534f-47cd-a956-26acb9e1d7ad,Saini.shb,1
ea568492-0582-4ea0-ac0b-ca50e047d33b,Nice app,5
70fa2b73-2a3d-4f21-9010-07d05cf93cdf,Nice application,5
c2840577-a7e3-4e2e-92d6-3c5dea68ae13,Very bad😡😡😡,1
08df1d33-2f7d-4484-8a2c-c8807cdab392,This app is Soo cool and one thing I literally just a little bit hate this app.,4
715b0642-7526-445d-ae1b-0db0fa22ed7d,Amazing,5
da121d0d-2b95-4eaa-952f-c7d1534d9883,Better app to gain entertainment But use it in limit,5
7812973e-a9ef-48d6-8068-99a6be28fab7,Nice,5
3883445a-6ec0-4332-8c21-9e676af06823,Instagram is my favorite app ☺️ in hole of my phone not even WhatsApp Instagram is the best 🙄🙄,5
983cac14-18c5-4331-beba-c53544993cd5,Not showing add collaborate option,3
3338a92d-e2de-4536-93b0-de1abb3ea020,To best,4
ba348a9c-5697-422b-a522-170e7ae2ef06,Faizfaizaman,5
8c5f0fe0-8c80-4e90-a676-25264ffd9c0b,Nice,5
ccd08163-76a6-4685-9add-2113a8f206ae,"It is a great app ,It makes relationship with all the people from across the world . It increases the positivity,It gives to us a knowledge about everything like nature, general,tech , programming, English skills, quotations etc.It has been using across the world from decade.I really love to use it",5
83495589-db35-49ae-99c6-2557be8c865b,Awesome,5
cca1c700-3302-4675-9e5f-e7fafa4c0e8a,"We use Instagram easyly and start business here also,this app also give us entertaining and enjoy",2
d4f90656-4e28-4c10-9872-32f773860d31,Not working properly,1
c0e22042-5ce2-4145-9db5-759d17bcbf60,I love it,5
135cf8c4-4ead-42e7-905a-bfea6223fd79,Very usefull appl💜🥀😈😈😈🥵🥵🥵,3
0161290b-145a-48ef-afcf-8f61fb46202a,"The app wont give me the notification that someone texted me until like 10 minutes after they send it, then when I click the notif the messages wont show up. Please fix this.",2
1c9cf743-4a14-4806-a422-7e1f97be0a9f,It' pretty good,5
d401eb36-fdd9-4ddd-93c7-be88d4370a3f,King app,5
708c26b7-a1d8-4a55-bec0-4c94fbf05855,❣️,5
1c13f960-0532-4c2e-983c-c8763d73e882,Good,5
eba7739a-f698-4c20-9211-407494d2e7b8,Best app the world,5
8aee1022-2621-4d29-8c23-adb5ad439157,Any problems instagram,5
8eb1539e-45bc-44a4-801c-238adb333a33,Best app,5
68580d8a-e754-4dc2-a3b4-bfbeaebf1880,Nice app,4
fceb86b3-634d-4f4f-ad7f-f43c9c2fcec6,Nyc,5
066ef726-7c4e-478c-ae3c-905a92711d48,Nice app,5
c1f33214-373c-45fb-ab64-c36129833d68,Opppipppppppp,5
8b2d514a-23ee-4849-9d1a-84c55c6267f3,Excellent 👌,5
c1b21111-1db4-4318-a99f-cd3ab68acaf4,Slow customer service regarding revoking penalized account without explaining properly which posts violated the terms of service. I can't view and undo archived posts on browser. Fix ASAP,1
bd04a55c-1c0d-4bae-94f6-3df4d883534c,Good,5
e9ef1576-34d4-4acb-a517-261fff0de67b,Aplicativo pra postar fotos que te limita a edita-las. Já passou da hora do Instagram PARAR de cortar as fotos e limitar o espaço delas pra postagens. Além de diminuir o alcance de páginas com conteúdos que são humanitários como doação pra animalzinho a e ficar dando engajamento pra perfil de fofoquinha e Tik toker. Totalmente desumano.,1
0027ea95-2af7-42d7-9365-1e94dce7b9ca,Nice app,5
0132266e-ffcc-47a3-81f2-3ec38fc6f5ed,Only stories are refreshing. My newsfeed has been the same post for the last few days.,2
1bc74202-d0c7-481d-a013-c8fdb9fb4a2c,The best aap for India,5
45e0e888-7f95-4013-b072-21913d5ff3b9,👍,5
1f2c64d1-21d1-4a0d-81fa-94b6227860bd,MXxmkmmx. Moms. Cbmc Mcmmm,5
abeca053-821a-4008-a045-b5c7069ca692,Very,5
118fc5bf-d56b-41cc-8505-7840138bc575,Good app,5
5c27150e-8e42-4fa9-928b-1581401d4473,Good app to download the maximum yaar,5
34eb6d3b-ae0e-4de1-ac99-4e6b78fd68c1,Very nice,5
3bdc68a6-2a77-4f9d-a540-07781049512b,I like it 🙂,5
a56251bf-a3ad-470c-9117-f7496ed818da,I love the app but I hate that we can share our screens,4
60d1249a-f5c5-4d4c-87f2-b872a3428038,Rajubhai,1
64e8fd68-037e-4fdb-a621-d9651a2511af,Not for me,2
db642301-0cc3-4659-ac54-65d901203c27,Nice,5
31011343-9931-4a52-896c-ecf3d6c8a692,Good,5
a75bd98d-a4da-440d-a106-46f54a231f9f,This is superb app . But recently i face unbreakable issue. About that:- First i open the app . And showing white screen . This app show nothing. Only show white screen🥺 then I restart my mobile ..and solve that,5
620b0889-884f-4017-84ca-daecb099d76e,💖💖👍👍,5
02e2190d-4523-4c53-b806-783b029b2645,This is nice to watch the reel,5
b8735b10-b326-4b35-927e-ea937ea2d67f,Instagram should add the option on story to save the story with music,3
dab8efca-244f-46ae-83c7-0ee13bb152f1,Good,5
f734082f-9002-4f6e-94db-59e1e02ec33d,"I want to unfollow some accounts and block them but I am unable.. please help me.. as soon as possible,, i also reported my problem but nothing happens.... Need help urgently..",5
9bf470f8-4647-4676-a949-f70f4adc11fa,There was a net problem in your app,1
54faaabf-aa90-4acd-871c-9f927bb557d9,"On every update there is a bug , now my insights are getting down please resolve the problem",4
57509db1-e2e3-462f-9fc7-358d7fc9eea5,Hello 👋 and,4
9c74f23d-350d-4871-8d2f-41a6d60c0b49,Best👍👍,5
fdebe599-3daa-4e51-9546-e57683311065,Instagram Vanish Mode Some Problem Who's Taken The Screenshot Clear it This Problem,1
2f5a0894-ab17-40cf-b61e-6179e091fdce,Good,5
a515d357-11b4-47f0-ae71-2bb8423a20a1,Very good ☺️☺️,2
4e0c1702-2103-4faa-a1fa-494a07d8f76e,HmD,1
da127d4a-36a6-4217-847e-107e080c811a,Very good platform to share history,4
0d2015f1-1aaa-4f95-95f7-8b1c2d4e5fdf,Kya faltu app hai koi kudi ta set ni hundi😂😂,1
694687ba-5c8d-4d5d-b27a-26446f328648,Tell me finally when you are going to add select to reply and react option in my chat😡?,2
1c291e33-b90c-4565-b3fe-34831cebefa6,Very nice,5
dacc260e-384e-4a36-96c0-aac864340a09,Vg,5
70858bd8-30a2-4a4d-9a6e-58696998a71c,Good application,5
97f1693e-8ccd-4fbb-89e4-408991fc4460,Bad platform,5
6483b5e8-0f4d-40a5-876f-a3eab12b16cf,Mention not show in chat please solve this problem.,5
44d543c8-0f46-4f61-8410-237fe03449aa,It's going down day by day😢....,1
99f5744b-6e7e-4128-b8b0-a9d2278b330d,Amazing,5
11231d37-93f2-408d-9b5b-84ddd36b83a0,Instagram is good,4
1054d1b8-71b2-4ab7-b8d4-4f7d990f85a7,This App Instagram very nice.,1
2a764b63-85be-4e9d-802a-fb9dff8e99e4,Fantastic entertainment,5
ab489c5d-7460-4ace-a15b-e4e7d1c447e1,best,5
5687a2a5-1990-41d3-b7d7-96c7dbaf6929,% %%%% А Мь,5
51b6e820-16a3-45e6-977d-0842b049f1a0,Gjb,5
0f802abd-9014-40a1-a690-c34400f8ecf1,Nice ap,5
91f97832-0447-42a6-90a4-6b441989b89b,❤️❤️😘,5
69c19e25-6c22-40b1-84a0-ffcd0e272a2a,Instagram nahi chal rha ha Mi problam,1
6b5c966e-8a72-4b6c-990e-c1f076cf6429,The best aap,5
eb1b0ab2-1469-4f81-8754-5c72e093173b,Very nice app,5
be7011e3-3230-4627-9c63-0535c593ed4c,Its still too modern and smart for me cause like I still don't know how to put reels and make tic toks cotrectly and it's been quite some time now...lol all well it's an overall great social media experience....,5
9d90a5ac-9555-4401-9c1a-ae1ebd40838e,Sunberg_ please follow 😂,5
73fce21f-3d5d-4c43-b3cd-c38e28df79eb,"Not able to react to messages, reply to messages, add music to posts..",1
a5283c53-a052-45fe-b25c-fd2b9be65d53,"Hi Instagram, I just wanna say that I forgot my password on my old Instagram account. My email also wasn't connected to the account (which is my fault). But, when I'm trying to login back. There was A NEW WAY TO LOG IN by just telling you guys what my email is (without having to connect it with my old account. Which is, amazing. But, when it says you guys sent me the code to log-in my account. THERE'S NO EMAIL NO NOTHING. But, it's probably not their fault. Because other apps works with email.",3
0f5dda6a-90c2-424b-b006-5c013eaaa0d8,Yrr ye Instagram acha nhi hai bar bar network problem hota hai aur to ek br opne kiye to 10 min se jada reels dekha ro net problem hota hai 😡😡😡😡😡,5
77e2e725-9d4b-4df1-9aa4-4afb6a4fada7,Good,5
4d99c2ea-3cca-45ce-b65b-6f4292c7692f,The best,5
e090daed-72e4-4d05-bfe9-9dced6bb1156,Too many glitches and bugs,5
0b9d6b5c-33f6-4df9-8eee-5cddf8191ac0,❤️,5
7d72445e-9587-4ed8-9e1c-a971464ab354,I love instagram ❤️,5
1b698510-8a2f-45e0-9223-0ce77aa29936,Fantastic,5
f0f7b163-dc5f-4179-b200-15e87088a7dd,Excellent my journey I never. Forgot,5
d024826e-430e-4702-9e99-771ba2f3a2a4,Thought I was 🤣🤣,5
943a0d64-bd77-4cea-86b1-7936eb9e6519,I enjoyed ig,5
c2d407b0-a67c-4c26-9ebb-13ad4c9c764b,A lot of experience,5
9a0e2c17-47d9-4f35-9693-bc0b9b03e7d1,It's amazing,5
13fb19a5-0ec2-47df-bf47-f4f8a8f63fd4,this aap is very nice,5
48ae3c71-9a6c-489d-94ca-f1145509c17b,Very much for,2
f42e0f4e-94b8-4dfc-bb33-4ca826297f58,Good,4
1dadd172-dc13-4494-819d-192812c154db,Nice,4
13c36b0c-79e4-4985-a6d7-d8d9112824fa,Awesome 🤩,5
d47bf541-bcf2-476d-bdd5-eff8426f65a7,Niche q,5
e7514b5c-4a5d-4614-bbd6-333553bcab9f,Its very dictating,5
515439f9-3366-4640-8404-87d7c86d25d9,Instagram Bankar madar choad,1
46efe70d-4787-4dc7-9b47-96d46cab5ccd,Very nice 👍,1
facb21a6-e1cc-4adf-814b-a49af585aae5,Nai,5
318b151a-f7d6-4bf6-9a94-3dde2f521844,Hey Instagram.... Please do add new update Most of the content makers want to change their audio after posting the reels sometimes.... But there isn't any option... Do add that option in post editing option so we can change our audio or music in reel after uploading/ of uploaded reel before humble request otherwise have to delete my vedios will loss everything... Do add that option as soon as possible... We are eagerly waiting thank you,5
988df456-53fa-4c52-8097-18001be9ed37,Very nice and very interested in the time pass,5
0e4ec091-f467-431e-9ca8-341ac5ba1f59,My app isn't updating I cannot reply or react to a message,4
